workout_id,workout_start_time,workout_name,exercise_idx,exercise_title,muscle_group,equipment,set_index,set_type,weight_kg,reps,rpe,distance_meters,duration_seconds
Workout_145,2025-08-05 02:01:26,Shoulder,5,Shrug (Dumbbell),traps,dumbbell,4,normal,30.0,15.0,,,
Workout_145,2025-08-05 02:01:26,Shoulder,6,Upright Row (Barbell),shoulders,barbell,1,normal,15.0,15.0,,,
Workout_145,2025-08-05 02:01:26,Shoulder,6,Upright Row (Barbell),shoulders,barbell,2,normal,15.0,15.0,,,
Workout_145,2025-08-05 02:01:26,Shoulder,6,Upright Row (Barbell),shoulders,barbell,3,normal,20.0,15.0,,,
Workout_145,2025-08-05 02:01:26,Shoulder,6,Upright Row (Barbell),shoulders,barbell,4,normal,20.0,15.0,,,
Workout_145,2025-08-05 02:01:26,Shoulder,7,Plate Front Raise,shoulders,plate,1,normal,10.0,15.0,,,
Workout_145,2025-08-05 02:01:26,Shoulder,7,Plate Front Raise,shoulders,plate,2,normal,10.0,15.0,,,
Workout_145,2025-08-05 02:01:26,Shoulder,7,Plate Front Raise,shoulders,plate,3,normal,15.0,15.0,,,
Workout_145,2025-08-05 02:01:26,Shoulder,7,Plate Front Raise,shoulders,plate,4,normal,15.0,15.0,,,
Workout_145,2025-08-05 02:01:26,Shoulder,8,Burpee,full_body,none,1,normal,,10.0,,,
Workout_145,2025-08-05 02:01:26,Shoulder,8,Burpee,full_body,none,2,normal,,10.0,,,
Workout_145,2025-08-05 02:01:26,Shoulder,8,Burpee,full_body,none,3,normal,,10.0,,,
Workout_145,2025-08-05 02:01:26,Shoulder,8,Burpee,full_body,none,4,normal,,10.0,,,
Workout_146,2025-08-06 00:05:03,Legs,1,Warm Up,full_body,none,1,normal,,,,,313.0
Workout_146,2025-08-06 00:05:03,Legs,2,Leg Press (Machine),quadriceps,machine,1,normal,30.0,15.0,,,
Workout_146,2025-08-06 00:05:03,Legs,2,Leg Press (Machine),quadriceps,machine,2,normal,30.0,15.0,,,
Workout_146,2025-08-06 00:05:03,Legs,2,Leg Press (Machine),quadriceps,machine,3,normal,40.0,15.0,,,
Workout_146,2025-08-06 00:05:03,Legs,2,Leg Press (Machine),quadriceps,machine,4,normal,40.0,15.0,,,
Workout_146,2025-08-06 00:05:03,Legs,3,Leg Extension (Machine),quadriceps,machine,1,normal,25.0,20.0,,,
Workout_146,2025-08-06 00:05:03,Legs,3,Leg Extension (Machine),quadriceps,machine,2,normal,30.0,15.0,,,
Workout_146,2025-08-06 00:05:03,Legs,3,Leg Extension (Machine),quadriceps,machine,3,normal,30.0,15.0,,,
Workout_146,2025-08-06 00:05:03,Legs,3,Leg Extension (Machine),quadriceps,machine,4,normal,40.0,15.0,,,
Workout_146,2025-08-06 00:05:03,Legs,4,Walking Lunge (Dumbbell),quadriceps,dumbbell,1,normal,10.0,,,2.0,
Workout_146,2025-08-06 00:05:03,Legs,4,Walking Lunge (Dumbbell),quadriceps,dumbbell,2,normal,10.0,,,2.0,
Workout_146,2025-08-06 00:05:03,Legs,4,Walking Lunge (Dumbbell),quadriceps,dumbbell,3,normal,20.0,,,2.0,
Workout_146,2025-08-06 00:05:03,Legs,5,Sumo Squat (Dumbbell),quadriceps,dumbbell,1,normal,10.0,15.0,,,
Workout_146,2025-08-06 00:05:03,Legs,5,Sumo Squat (Dumbbell),quadriceps,dumbbell,2,normal,10.0,15.0,,,
Workout_146,2025-08-06 00:05:03,Legs,5,Sumo Squat (Dumbbell),quadriceps,dumbbell,3,normal,12.5,15.0,,,
Workout_146,2025-08-06 00:05:03,Legs,5,Sumo Squat (Dumbbell),quadriceps,dumbbell,4,normal,12.5,15.0,,,
Workout_146,2025-08-06 00:05:03,Legs,6,Lying Leg Curl (Machine),hamstrings,machine,1,normal,25.0,15.0,,,
Workout_146,2025-08-06 00:05:03,Legs,6,Lying Leg Curl (Machine),hamstrings,machine,2,normal,25.0,15.0,,,
Workout_146,2025-08-06 00:05:03,Legs,6,Lying Leg Curl (Machine),hamstrings,machine,3,normal,30.0,10.0,,,
Workout_146,2025-08-06 00:05:03,Legs,6,Lying Leg Curl (Machine),hamstrings,machine,4,normal,30.0,10.0,,,
Workout_146,2025-08-06 00:05:03,Legs,7,Seated Calf Raise,calves,machine,1,normal,5.0,20.0,,,
Workout_146,2025-08-06 00:05:03,Legs,7,Seated Calf Raise,calves,machine,2,normal,10.0,15.0,,,
Workout_146,2025-08-06 00:05:03,Legs,7,Seated Calf Raise,calves,machine,3,normal,10.0,15.0,,,
Workout_146,2025-08-06 00:05:03,Legs,7,Seated Calf Raise,calves,machine,4,normal,15.0,20.0,,,
Workout_147,2025-08-08 23:57:23,Back,1,Warm Up,full_body,none,1,normal,,,,,325.0
Workout_147,2025-08-08 23:57:23,Back,2,Lat Pulldown (Cable),lats,machine,1,normal,32.5,15.0,,,
Workout_147,2025-08-08 23:57:23,Back,2,Lat Pulldown (Cable),lats,machine,2,normal,32.5,10.0,,,
Workout_147,2025-08-08 23:57:23,Back,2,Lat Pulldown (Cable),lats,machine,3,normal,39.0,9.0,,,
Workout_147,2025-08-08 23:57:23,Back,2,Lat Pulldown (Cable),lats,machine,4,normal,32.5,10.0,,,
Workout_147,2025-08-08 23:57:23,Back,3,Iso-Lateral High Row (Machine),lats,machine,1,normal,20.0,15.0,,,
Workout_147,2025-08-08 23:57:23,Back,3,Iso-Lateral High Row (Machine),lats,machine,2,normal,30.0,10.0,,,
Workout_147,2025-08-08 23:57:23,Back,3,Iso-Lateral High Row (Machine),lats,machine,3,normal,30.0,10.0,,,
Workout_147,2025-08-08 23:57:23,Back,3,Iso-Lateral High Row (Machine),lats,machine,4,normal,30.0,10.0,,,
Workout_147,2025-08-08 23:57:23,Back,4,Dumbbell Row,lats,dumbbell,1,normal,20.0,15.0,,,
Workout_147,2025-08-08 23:57:23,Back,4,Dumbbell Row,lats,dumbbell,2,normal,20.0,15.0,,,
Workout_147,2025-08-08 23:57:23,Back,4,Dumbbell Row,lats,dumbbell,3,normal,25.0,15.0,,,
Workout_147,2025-08-08 23:57:23,Back,4,Dumbbell Row,lats,dumbbell,4,normal,25.0,15.0,,,
Workout_147,2025-08-08 23:57:23,Back,5,Back Extension (Weighted Hyperextension),lower_back,machine,1,normal,5.0,15.0,,,
Workout_147,2025-08-08 23:57:23,Back,5,Back Extension (Weighted Hyperextension),lower_back,machine,2,normal,5.0,15.0,,,
Workout_147,2025-08-08 23:57:23,Back,5,Back Extension (Weighted Hyperextension),lower_back,machine,3,normal,10.0,7.0,,,
Workout_147,2025-08-08 23:57:23,Back,5,Back Extension (Weighted Hyperextension),lower_back,machine,4,normal,10.0,5.0,,,
Workout_147,2025-08-08 23:57:23,Back,6,Seated Row (Machine),upper_back,machine,1,normal,30.0,15.0,,,
Workout_147,2025-08-08 23:57:23,Back,6,Seated Row (Machine),upper_back,machine,2,normal,30.0,15.0,,,
Workout_147,2025-08-08 23:57:23,Back,6,Seated Row (Machine),upper_back,machine,3,normal,35.0,10.0,,,
Workout_147,2025-08-08 23:57:23,Back,6,Seated Row (Machine),upper_back,machine,4,normal,35.0,10.0,,,
Workout_147,2025-08-08 23:57:23,Back,7,Bicep Curl (Dumbbell),biceps,dumbbell,1,normal,10.0,20.0,,,
Workout_147,2025-08-08 23:57:23,Back,7,Bicep Curl (Dumbbell),biceps,dumbbell,2,normal,10.0,20.0,,,
Workout_147,2025-08-08 23:57:23,Back,7,Bicep Curl (Dumbbell),biceps,dumbbell,3,normal,20.0,10.0,,,
Workout_147,2025-08-08 23:57:23,Back,7,Bicep Curl (Dumbbell),biceps,dumbbell,4,normal,20.0,5.0,,,
Workout_147,2025-08-08 23:57:23,Back,8,Rope Cable Curl,biceps,machine,1,normal,20.0,15.0,,,
Workout_147,2025-08-08 23:57:23,Back,8,Rope Cable Curl,biceps,machine,2,normal,20.0,15.0,,,
Workout_147,2025-08-08 23:57:23,Back,8,Rope Cable Curl,biceps,machine,3,normal,25.0,10.0,,,
Workout_147,2025-08-08 23:57:23,Back,8,Rope Cable Curl,biceps,machine,4,normal,25.0,10.0,,,
Workout_148,2025-08-10 00:09:41,Chest,1,Warm Up,full_body,none,1,normal,,,,,365.0
Workout_148,2025-08-10 00:09:41,Chest,2,Incline Bench Press (Barbell),chest,barbell,1,normal,30.0,15.0,,,
Workout_148,2025-08-10 00:09:41,Chest,2,Incline Bench Press (Barbell),chest,barbell,2,normal,35.0,15.0,,,
Workout_148,2025-08-10 00:09:41,Chest,2,Incline Bench Press (Barbell),chest,barbell,3,normal,35.0,10.0,,,
Workout_148,2025-08-10 00:09:41,Chest,2,Incline Bench Press (Barbell),chest,barbell,4,normal,40.0,6.0,,,
Workout_148,2025-08-10 00:09:41,Chest,3,Bench Press (Barbell),chest,barbell,1,normal,30.0,15.0,,,
Workout_148,2025-08-10 00:09:41,Chest,3,Bench Press (Barbell),chest,barbell,2,normal,35.0,15.0,,,
Workout_148,2025-08-10 00:09:41,Chest,3,Bench Press (Barbell),chest,barbell,3,normal,35.0,12.0,,,
Workout_148,2025-08-10 00:09:41,Chest,3,Bench Press (Barbell),chest,barbell,4,normal,40.0,7.0,,,
Workout_148,2025-08-10 00:09:41,Chest,4,Iso-Lateral Chest Press (Machine),chest,machine,1,normal,10.0,15.0,,,
Workout_148,2025-08-10 00:09:41,Chest,4,Iso-Lateral Chest Press (Machine),chest,machine,2,normal,25.0,15.0,,,
Workout_148,2025-08-10 00:09:41,Chest,4,Iso-Lateral Chest Press (Machine),chest,machine,3,normal,25.0,10.0,,,
Workout_148,2025-08-10 00:09:41,Chest,4,Iso-Lateral Chest Press (Machine),chest,machine,4,normal,25.0,6.0,,,
Workout_148,2025-08-10 00:09:41,Chest,5,Chest Press (Machine),chest,machine,1,normal,30.0,15.0,,,
Workout_148,2025-08-10 00:09:41,Chest,5,Chest Press (Machine),chest,machine,2,normal,30.0,15.0,,,
Workout_148,2025-08-10 00:09:41,Chest,5,Chest Press (Machine),chest,machine,3,normal,35.0,5.0,,,
Workout_148,2025-08-10 00:09:41,Chest,5,Chest Press (Machine),chest,machine,4,normal,30.0,10.0,,,
Workout_148,2025-08-10 00:09:41,Chest,6,Seated Dip Machine,triceps,machine,1,normal,30.0,15.0,,,
Workout_148,2025-08-10 00:09:41,Chest,6,Seated Dip Machine,triceps,machine,2,normal,30.0,15.0,,,
Workout_148,2025-08-10 00:09:41,Chest,6,Seated Dip Machine,triceps,machine,3,normal,35.0,15.0,,,
Workout_148,2025-08-10 00:09:41,Chest,6,Seated Dip Machine,triceps,machine,4,normal,35.0,15.0,,,
Workout_148,2025-08-10 00:09:41,Chest,7,Spinning,cardio,machine,1,normal,,,,,300.0
Workout_149,2025-08-11 00:06:59,Shoulder,1,Warm Up,full_body,none,1,normal,,,,,385.0
Workout_149,2025-08-11 00:06:59,Shoulder,2,Overhead Press (Dumbbell),shoulders,dumbbell,1,normal,15.0,20.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,2,Overhead Press (Dumbbell),shoulders,dumbbell,2,normal,20.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,2,Overhead Press (Dumbbell),shoulders,dumbbell,3,normal,20.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,2,Overhead Press (Dumbbell),shoulders,dumbbell,4,normal,20.0,13.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,3,Upright Row (Barbell),shoulders,barbell,1,normal,15.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,3,Upright Row (Barbell),shoulders,barbell,2,normal,15.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,3,Upright Row (Barbell),shoulders,barbell,3,normal,20.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,3,Upright Row (Barbell),shoulders,barbell,4,normal,20.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,4,Rear Delt Reverse Fly (Dumbbell),shoulders,dumbbell,1,normal,10.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,4,Rear Delt Reverse Fly (Dumbbell),shoulders,dumbbell,2,normal,10.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,4,Rear Delt Reverse Fly (Dumbbell),shoulders,dumbbell,3,normal,15.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,4,Rear Delt Reverse Fly (Dumbbell),shoulders,dumbbell,4,normal,15.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,5,Plate Front Raise,shoulders,plate,1,normal,10.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,5,Plate Front Raise,shoulders,plate,2,normal,15.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,5,Plate Front Raise,shoulders,plate,3,normal,15.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,5,Plate Front Raise,shoulders,plate,4,normal,15.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,6,Face Pull,shoulders,machine,1,normal,25.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,6,Face Pull,shoulders,machine,2,normal,25.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,6,Face Pull,shoulders,machine,3,normal,30.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,6,Face Pull,shoulders,machine,4,normal,30.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,7,Shrug (Dumbbell),traps,dumbbell,1,normal,25.0,20.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,7,Shrug (Dumbbell),traps,dumbbell,2,normal,25.0,20.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,7,Shrug (Dumbbell),traps,dumbbell,3,normal,30.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,7,Shrug (Dumbbell),traps,dumbbell,4,normal,30.0,15.0,,,
Workout_149,2025-08-11 00:06:59,Shoulder,8,Treadmill,cardio,machine,1,normal,,,,400.0,300.0
Workout_150,2025-08-13 00:50:31,Legs,1,Warm Up,full_body,none,1,normal,,,,,367.0
Workout_150,2025-08-13 00:50:31,Legs,2,Leg Press (Machine),quadriceps,machine,1,normal,50.0,15.0,,,
Workout_150,2025-08-13 00:50:31,Legs,2,Leg Press (Machine),quadriceps,machine,2,normal,60.0,15.0,,,
Workout_150,2025-08-13 00:50:31,Legs,2,Leg Press (Machine),quadriceps,machine,3,normal,60.0,15.0,,,
Workout_150,2025-08-13 00:50:31,Legs,2,Leg Press (Machine),quadriceps,machine,4,normal,70.0,15.0,,,
Workout_150,2025-08-13 00:50:31,Legs,3,Leg Extension (Machine),quadriceps,machine,1,normal,30.0,20.0,,,
Workout_150,2025-08-13 00:50:31,Legs,3,Leg Extension (Machine),quadriceps,machine,2,normal,30.0,15.0,,,
Workout_150,2025-08-13 00:50:31,Legs,3,Leg Extension (Machine),quadriceps,machine,3,normal,35.0,15.0,,,
Workout_150,2025-08-13 00:50:31,Legs,3,Leg Extension (Machine),quadriceps,machine,4,normal,35.0,15.0,,,
Workout_150,2025-08-13 00:50:31,Legs,4,Lying Leg Curl (Machine),hamstrings,machine,1,normal,30.0,15.0,,,
Workout_150,2025-08-13 00:50:31,Legs,4,Lying Leg Curl (Machine),hamstrings,machine,2,normal,30.0,15.0,,,
Workout_150,2025-08-13 00:50:31,Legs,4,Lying Leg Curl (Machine),hamstrings,machine,3,normal,35.0,14.0,,,
Workout_150,2025-08-13 00:50:31,Legs,4,Lying Leg Curl (Machine),hamstrings,machine,4,normal,35.0,10.0,,,
Workout_150,2025-08-13 00:50:31,Legs,5,Squat (Dumbbell),quadriceps,dumbbell,1,normal,15.0,15.0,,,
Workout_150,2025-08-13 00:50:31,Legs,5,Squat (Dumbbell),quadriceps,dumbbell,2,normal,15.0,15.0,,,
Workout_150,2025-08-13 00:50:31,Legs,5,Squat (Dumbbell),quadriceps,dumbbell,3,normal,20.0,12.0,,,
Workout_150,2025-08-13 00:50:31,Legs,5,Squat (Dumbbell),quadriceps,dumbbell,4,normal,20.0,10.0,,,
Workout_150,2025-08-13 00:50:31,Legs,6,Spinning,cardio,machine,1,normal,,,,,333.0
Workout_151,2025-08-16 00:11:12,Chest,1,Warm Up,full_body,none,1,normal,,,,,312.0
Workout_151,2025-08-16 00:11:12,Chest,2,Chest Press (Machine),chest,machine,1,normal,30.0,15.0,,,
Workout_151,2025-08-16 00:11:12,Chest,2,Chest Press (Machine),chest,machine,2,normal,30.0,15.0,,,
Workout_151,2025-08-16 00:11:12,Chest,2,Chest Press (Machine),chest,machine,3,normal,35.0,10.0,,,
Workout_151,2025-08-16 00:11:12,Chest,2,Chest Press (Machine),chest,machine,4,normal,35.0,10.0,,,
Workout_151,2025-08-16 00:11:12,Chest,3,Iso-Lateral Chest Press (Machine),chest,machine,1,normal,25.0,15.0,,,
Workout_151,2025-08-16 00:11:12,Chest,3,Iso-Lateral Chest Press (Machine),chest,machine,2,normal,25.0,15.0,,,
Workout_151,2025-08-16 00:11:12,Chest,3,Iso-Lateral Chest Press (Machine),chest,machine,3,normal,30.0,10.0,,,
Workout_151,2025-08-16 00:11:12,Chest,3,Iso-Lateral Chest Press (Machine),chest,machine,4,normal,30.0,6.0,,,
Workout_151,2025-08-16 00:11:12,Chest,4,Chest Fly (Machine),chest,machine,1,normal,30.0,15.0,,,
Workout_151,2025-08-16 00:11:12,Chest,4,Chest Fly (Machine),chest,machine,2,normal,30.0,15.0,,,
Workout_151,2025-08-16 00:11:12,Chest,4,Chest Fly (Machine),chest,machine,3,normal,35.0,10.0,,,
Workout_151,2025-08-16 00:11:12,Chest,4,Chest Fly (Machine),chest,machine,4,normal,35.0,10.0,,,
Workout_151,2025-08-16 00:11:12,Chest,5,Bench Press (Barbell),chest,barbell,1,normal,35.0,15.0,,,
Workout_151,2025-08-16 00:11:12,Chest,5,Bench Press (Barbell),chest,barbell,2,normal,35.0,10.0,,,
Workout_151,2025-08-16 00:11:12,Chest,5,Bench Press (Barbell),chest,barbell,3,normal,40.0,8.0,,,
Workout_151,2025-08-16 00:11:12,Chest,5,Bench Press (Barbell),chest,barbell,4,normal,40.0,7.0,,,
Workout_151,2025-08-16 00:11:12,Chest,6,Treadmill,cardio,machine,1,normal,,,,380.0,300.0
Workout_152,2025-08-17 00:13:39,Back,1,Warm Up,full_body,none,1,normal,,,,,324.0
Workout_152,2025-08-17 00:13:39,Back,2,Lat Pulldown (Cable),lats,machine,1,normal,32.5,15.0,,,
Workout_152,2025-08-17 00:13:39,Back,2,Lat Pulldown (Cable),lats,machine,2,normal,32.5,15.0,,,
Workout_152,2025-08-17 00:13:39,Back,2,Lat Pulldown (Cable),lats,machine,3,normal,39.0,9.0,,,
Workout_152,2025-08-17 00:13:39,Back,2,Lat Pulldown (Cable),lats,machine,4,normal,39.0,10.0,,,
Workout_152,2025-08-17 00:13:39,Back,3,Seated Row (Machine),upper_back,machine,1,normal,30.0,15.0,,,
Workout_152,2025-08-17 00:13:39,Back,3,Seated Row (Machine),upper_back,machine,2,normal,35.0,15.0,,,
Workout_152,2025-08-17 00:13:39,Back,3,Seated Row (Machine),upper_back,machine,3,normal,35.0,15.0,,,
Workout_152,2025-08-17 00:13:39,Back,3,Seated Row (Machine),upper_back,machine,4,normal,40.0,10.0,,,
Workout_152,2025-08-17 00:13:39,Back,4,T Bar Row,upper_back,barbell,1,normal,20.0,15.0,,,
Workout_152,2025-08-17 00:13:39,Back,4,T Bar Row,upper_back,barbell,2,normal,25.0,10.0,,,
Workout_152,2025-08-17 00:13:39,Back,4,T Bar Row,upper_back,barbell,3,normal,25.0,10.0,,,
Workout_152,2025-08-17 00:13:39,Back,4,T Bar Row,upper_back,barbell,4,normal,25.0,15.0,,,
Workout_152,2025-08-17 00:13:39,Back,5,Iso-Lateral High Row (Machine),lats,machine,1,normal,30.0,13.0,,,
Workout_152,2025-08-17 00:13:39,Back,5,Iso-Lateral High Row (Machine),lats,machine,2,normal,30.0,14.0,,,
Workout_152,2025-08-17 00:13:39,Back,5,Iso-Lateral High Row (Machine),lats,machine,3,normal,30.0,10.0,,,
Workout_152,2025-08-17 00:13:39,Back,5,Iso-Lateral High Row (Machine),lats,machine,4,normal,30.0,10.0,,,
Workout_152,2025-08-17 00:13:39,Back,6,Back Extension (Weighted Hyperextension),lower_back,machine,1,normal,5.0,15.0,,,
Workout_152,2025-08-17 00:13:39,Back,6,Back Extension (Weighted Hyperextension),lower_back,machine,2,normal,10.0,12.0,,,
Workout_152,2025-08-17 00:13:39,Back,6,Back Extension (Weighted Hyperextension),lower_back,machine,3,normal,10.0,10.0,,,
Workout_152,2025-08-17 00:13:39,Back,6,Back Extension (Weighted Hyperextension),lower_back,machine,4,normal,10.0,10.0,,,
Workout_152,2025-08-17 00:13:39,Back,7,Bicep Curl (Machine),biceps,machine,1,normal,10.0,13.0,,,
Workout_152,2025-08-17 00:13:39,Back,7,Bicep Curl (Machine),biceps,machine,2,normal,15.0,10.0,,,
Workout_152,2025-08-17 00:13:39,Back,7,Bicep Curl (Machine),biceps,machine,3,normal,15.0,10.0,,,
Workout_152,2025-08-17 00:13:39,Back,7,Bicep Curl (Machine),biceps,machine,4,normal,20.0,5.0,,,
Workout_152,2025-08-17 00:13:39,Back,8,Bicep Curl (Barbell),biceps,barbell,1,normal,15.0,12.0,,,
Workout_152,2025-08-17 00:13:39,Back,8,Bicep Curl (Barbell),biceps,barbell,2,normal,15.0,15.0,,,
Workout_152,2025-08-17 00:13:39,Back,8,Bicep Curl (Barbell),biceps,barbell,3,normal,20.0,7.0,,,
Workout_152,2025-08-17 00:13:39,Back,9,Hammer Curl (Dumbbell),biceps,dumbbell,1,normal,10.0,15.0,,,
Workout_152,2025-08-17 00:13:39,Back,9,Hammer Curl (Dumbbell),biceps,dumbbell,2,normal,15.0,15.0,,,
Workout_152,2025-08-17 00:13:39,Back,9,Hammer Curl (Dumbbell),biceps,dumbbell,3,normal,15.0,7.0,,,
Workout_153,2025-08-23 00:28:21,Chest,1,Warm Up,full_body,none,1,normal,,,,,367.0
Workout_153,2025-08-23 00:28:21,Chest,2,Iso-Lateral Chest Press (Machine),chest,machine,1,normal,25.0,15.0,,,
Workout_153,2025-08-23 00:28:21,Chest,2,Iso-Lateral Chest Press (Machine),chest,machine,2,normal,25.0,15.0,,,
Workout_153,2025-08-23 00:28:21,Chest,2,Iso-Lateral Chest Press (Machine),chest,machine,3,normal,30.0,10.0,,,
Workout_153,2025-08-23 00:28:21,Chest,2,Iso-Lateral Chest Press (Machine),chest,machine,4,normal,30.0,7.0,,,
Workout_153,2025-08-23 00:28:21,Chest,3,Bench Press (Barbell),chest,barbell,1,normal,35.0,14.0,,,
Workout_153,2025-08-23 00:28:21,Chest,3,Bench Press (Barbell),chest,barbell,2,normal,35.0,10.0,,,
Workout_153,2025-08-23 00:28:21,Chest,3,Bench Press (Barbell),chest,barbell,3,normal,40.0,10.0,,,
Workout_153,2025-08-23 00:28:21,Chest,3,Bench Press (Barbell),chest,barbell,4,normal,40.0,6.0,,,
Workout_153,2025-08-23 00:28:21,Chest,4,Chest Press (Machine),chest,machine,1,normal,30.0,15.0,,,
Workout_153,2025-08-23 00:28:21,Chest,4,Chest Press (Machine),chest,machine,2,normal,30.0,15.0,,,
Workout_153,2025-08-23 00:28:21,Chest,4,Chest Press (Machine),chest,machine,3,normal,35.0,10.0,,,
Workout_153,2025-08-23 00:28:21,Chest,4,Chest Press (Machine),chest,machine,4,normal,35.0,10.0,,,
Workout_153,2025-08-23 00:28:21,Chest,5,Chest Fly (Machine),chest,machine,1,normal,30.0,15.0,,,
Workout_153,2025-08-23 00:28:21,Chest,5,Chest Fly (Machine),chest,machine,2,normal,30.0,15.0,,,
Workout_153,2025-08-23 00:28:21,Chest,5,Chest Fly (Machine),chest,machine,3,normal,35.0,10.0,,,
Workout_153,2025-08-23 00:28:21,Chest,5,Chest Fly (Machine),chest,machine,4,normal,35.0,10.0,,,
Workout_153,2025-08-23 00:28:21,Chest,6,Seated Dip Machine,triceps,machine,1,normal,20.0,20.0,,,
Workout_153,2025-08-23 00:28:21,Chest,6,Seated Dip Machine,triceps,machine,2,normal,25.0,15.0,,,
Workout_153,2025-08-23 00:28:21,Chest,6,Seated Dip Machine,triceps,machine,3,normal,30.0,15.0,,,
Workout_153,2025-08-23 00:28:21,Chest,6,Seated Dip Machine,triceps,machine,4,normal,35.0,15.0,,,
Workout_153,2025-08-23 00:28:21,Chest,7,Triceps Extension (Dumbbell),triceps,dumbbell,1,normal,5.0,20.0,,,
Workout_153,2025-08-23 00:28:21,Chest,7,Triceps Extension (Dumbbell),triceps,dumbbell,2,normal,7.5,15.0,,,
Workout_153,2025-08-23 00:28:21,Chest,7,Triceps Extension (Dumbbell),triceps,dumbbell,3,normal,7.5,15.0,,,
Workout_153,2025-08-23 00:28:21,Chest,7,Triceps Extension (Dumbbell),triceps,dumbbell,4,normal,10.0,15.0,,,
Workout_153,2025-08-23 00:28:21,Chest,8,Spinning,cardio,machine,1,normal,,,,,300.0
Workout_154,2025-08-25 00:12:59,Shoulder,1,Warm Up,full_body,none,1,normal,,,,,319.0
Workout_154,2025-08-25 00:12:59,Shoulder,2,Overhead Press (Dumbbell),shoulders,dumbbell,1,normal,10.0,15.0,,,
Workout_154,2025-08-25 00:12:59,Shoulder,2,Overhead Press (Dumbbell),shoulders,dumbbell,2,normal,15.0,10.0,,,
Workout_154,2025-08-25 00:12:59,Shoulder,2,Overhead Press (Dumbbell),shoulders,dumbbell,3,normal,15.0,10.0,,,
Workout_154,2025-08-25 00:12:59,Shoulder,2,Overhead Press (Dumbbell),shoulders,dumbbell,4,normal,20.0,10.0,,,
Workout_154,2025-08-25 00:12:59,Shoulder,3,Upright Row (Barbell),shoulders,barbell,1,normal,15.0,15.0,,,
Workout_154,2025-08-25 00:12:59,Shoulder,3,Upright Row (Barbell),shoulders,barbell,2,normal,15.0,15.0,,,
Workout_154,2025-08-25 00:12:59,Shoulder,3,Upright Row (Barbell),shoulders,barbell,3,normal,20.0,10.0,,,
Workout_154,2025-08-25 00:12:59,Shoulder,3,Upright Row (Barbell),shoulders,barbell,4,normal,20.0,10.0,,,
Workout_154,2025-08-25 00:12:59,Shoulder,4,Lateral Raise (Dumbbell),shoulders,dumbbell,1,normal,10.0,15.0,,,
Workout_154,2025-08-25 00:12:59,Shoulder,4,Lateral Raise (Dumbbell),shoulders,dumbbell,2,normal,15.0,7.0,,,
Workout_154,2025-08-25 00:12:59,Shoulder,4,Lateral Raise (Dumbbell),shoulders,dumbbell,3,normal,15.0,15.0,,,
Workout_154,2025-08-25 00:12:59,Shoulder,4,Lateral Raise (Dumbbell),shoulders,dumbbell,4,normal,15.0,15.0,,,
